Sample in Buffer,Sample in Window,TRIGGER,frame_start_1,frame_done,line_done,busy,nt39_state[3:0],stv2,stv1,cpv,chip_sel2,chip_sel1,stv_mode,sel,mode2,mode1,lr,ud,oe2,oe1,frame_start,line_start_pulse,xao,oepsn,nt39_cnt[9:0],nt39_shift_cnt[3:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX
440,440,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,00f,0
441,441,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,010,0
442,442,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,011,0
443,443,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,012,0
444,444,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,013,0
445,445,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,014,0
446,446,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,015,0
447,447,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,016,0
448,448,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,017,0
449,449,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,018,0
450,450,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,019,0
451,451,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,01a,0
452,452,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,01b,0
453,453,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,01c,0
454,454,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,01d,0
455,455,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,01e,0
456,456,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,01f,0
457,457,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,020,0
458,458,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,021,0
459,459,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,022,0
460,460,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,023,0
461,461,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,024,0
462,462,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,025,0
463,463,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,026,0
464,464,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,027,0
465,465,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,028,0
466,466,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,029,0
467,467,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,02a,0
468,468,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,02b,0
469,469,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,02c,0
470,470,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,02d,0
471,471,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,02e,0
472,472,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,02f,0
473,473,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,030,0
474,474,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,031,0
475,475,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,032,0
476,476,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,033,0
477,477,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,034,0
478,478,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,035,0
479,479,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,036,0
480,480,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,037,0
481,481,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,038,0
482,482,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,039,0
483,483,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,03a,0
484,484,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,03b,0
485,485,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,03c,0
486,486,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,03d,0
487,487,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,03e,0
488,488,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,03f,0
489,489,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,040,0
490,490,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,041,0
491,491,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,042,0
492,492,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,043,0
493,493,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,044,0
494,494,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,045,0
495,495,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,046,0
496,496,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,047,0
497,497,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,048,0
498,498,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,049,0
499,499,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,04a,0
500,500,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,04b,0
501,501,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,04c,0
502,502,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,04d,0
503,503,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,04e,0
504,504,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,04f,0
505,505,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,050,0
506,506,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,051,0
507,507,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,052,0
508,508,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,053,0
509,509,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,054,0
510,510,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,055,0
511,511,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,056,0
512,512,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,057,0
513,513,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,058,0
514,514,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,059,0
515,515,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,05a,0
516,516,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,05b,0
517,517,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,05c,0
518,518,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,05d,0
519,519,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,05e,0
520,520,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,05f,0
521,521,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,060,0
522,522,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,061,0
523,523,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,062,0
524,524,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,063,0
525,525,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,064,0
526,526,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,065,0
527,527,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,066,0
528,528,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,067,0
529,529,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,068,0
530,530,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,069,0
531,531,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,06a,0
532,532,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,06b,0
533,533,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,06c,0
534,534,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,06d,0
535,535,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,06e,0
536,536,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,06f,0
537,537,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,070,0
538,538,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,071,0
539,539,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,072,0
540,540,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,073,0
541,541,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,074,0
542,542,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,075,0
543,543,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,076,0
544,544,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,077,0
545,545,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,078,0
546,546,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,079,0
547,547,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,07a,0
548,548,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,07b,0
549,549,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,07c,0
550,550,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,07d,0
551,551,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,07e,0
552,552,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,07f,0
553,553,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,080,0
554,554,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,081,0
555,555,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,082,0
556,556,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,083,0
557,557,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,084,0
558,558,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,085,0
559,559,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,086,0
560,560,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,087,0
561,561,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,088,0
562,562,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,089,0
563,563,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,08a,0
564,564,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,08b,0
565,565,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,08c,0
566,566,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,08d,0
567,567,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,08e,0
568,568,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,08f,0
569,569,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,090,0
570,570,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,091,0
571,571,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,092,0
572,572,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,093,0
573,573,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,094,0
574,574,0,0,0,0,1,"CPV_LOW_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,095,0
575,575,0,0,0,0,1,"CPV_HIGH_S",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,000,0
576,576,0,0,0,0,1,"CPV_HIGH_S",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,001,0
577,577,0,0,0,0,1,"CPV_HIGH_S",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,002,0
578,578,0,0,0,0,1,"CPV_HIGH_S",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,003,0
579,579,0,0,0,0,1,"CPV_HIGH_S",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,004,0
580,580,0,0,0,0,1,"CPV_HIGH_S",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,005,0
581,581,0,0,0,0,1,"CPV_HIGH_S",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,006,0
582,582,0,0,0,0,1,"CPV_HIGH_S",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,007,0
583,583,0,0,0,0,1,"CPV_HIGH_S",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,008,0
584,584,0,0,0,0,1,"CPV_HIGH_S",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,009,0
585,585,0,0,0,0,1,"CPV_HIGH_S",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,00a,0
586,586,0,0,0,0,1,"CPV_HIGH_S",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,00b,0
587,587,0,0,0,0,1,"CPV_HIGH_S",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,00c,0
588,588,0,0,0,0,1,"CPV_HIGH_S",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,00d,0
589,589,0,0,0,0,1,"CPV_HIGH_S",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,00e,0
590,590,0,0,0,0,1,"CPV_HIGH_S",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,00f,0
591,591,0,0,0,0,1,"CPV_HIGH_S",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,010,0
592,592,0,0,0,0,1,"CPV_HIGH_S",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,011,0
593,593,0,0,0,0,1,"CPV_HIGH_S",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,012,0
594,594,0,0,0,0,1,"CPV_HIGH_S",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,013,0
595,595,0,0,0,0,1,"CPV_HIGH_S",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,014,0
596,596,0,0,0,0,1,"CPV_HIGH_S",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,015,0
597,597,0,0,0,0,1,"CPV_HIGH_S",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,016,0
598,598,0,0,0,0,1,"CPV_HIGH_S",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,017,0
599,599,0,0,0,0,1,"CPV_HIGH_S",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,018,0
600,600,0,0,0,0,1,"CPV_HIGH_S",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,019,0
601,601,0,0,0,0,1,"CPV_HIGH_S",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,01a,0
602,602,0,0,0,0,1,"CPV_HIGH_S",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,01b,0
603,603,0,0,0,0,1,"CPV_HIGH_S",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,01c,0
604,604,0,0,0,0,1,"CPV_HIGH_S",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,01d,0
605,605,0,0,0,0,1,"CPV_HIGH_S",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,01e,0
606,606,0,0,0,0,1,"CPV_HIGH_S",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,01f,0
607,607,0,0,0,0,1,"CPV_HIGH_S",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,020,0
608,608,0,0,0,0,1,"CPV_HIGH_S",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,021,0
609,609,0,0,0,0,1,"CPV_HIGH_S",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,022,0
610,610,0,0,0,0,1,"CPV_HIGH_S",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,023,0
611,611,0,0,0,0,1,"CPV_HIGH_S",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,024,0
612,612,0,0,0,0,1,"CPV_HIGH_S",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,025,0
613,613,0,0,0,0,1,"CPV_HIGH_S",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,026,0
614,614,0,0,0,0,1,"CPV_HIGH_S",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,027,0
615,615,0,0,0,0,1,"CPV_HIGH_S",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,028,0
616,616,0,0,0,0,1,"CPV_HIGH_S",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,029,0
617,617,0,0,0,0,1,"CPV_HIGH_S",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,02a,0
618,618,0,0,0,0,1,"CPV_HIGH_S",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,02b,0
619,619,0,0,0,0,1,"CPV_HIGH_S",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,02c,0
620,620,0,0,0,0,1,"CPV_HIGH_S",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,02d,0
621,621,0,0,0,0,1,"CPV_HIGH_S",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,02e,0
622,622,0,0,0,0,1,"CPV_HIGH_S",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,02f,0
623,623,0,0,0,0,1,"CPV_HIGH_S",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,030,0
624,624,0,0,0,0,1,"CPV_HIGH_S",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,031,0
625,625,0,0,0,0,1,"CPV_HIGH_S",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,032,0
626,626,0,0,0,0,1,"CPV_HIGH_S",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,033,0
627,627,0,0,0,0,1,"CPV_HIGH_S",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,034,0
628,628,0,0,0,0,1,"CPV_HIGH_S",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,035,0
629,629,0,0,0,0,1,"CPV_HIGH_S",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,036,0
630,630,0,0,0,0,1,"CPV_HIGH_S",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,037,0
631,631,0,0,0,0,1,"CPV_HIGH_S",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,038,0
632,632,0,0,0,0,1,"CPV_HIGH_S",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,039,0
