; CSV, generated by atk_libsigrok4 1.0.0 on 2026-07-31 11:04:28
; Channels (5/16)
; ChannelsType: 31
; Sample rate: 20 MHz
; Sample count: 9.536743 M
; Sampling time: 2026-07-31 10:59:07.619
SystemTime, Time(s), STV_mode, oepsn, ud, cpv, chip_sel
'2026-07-31 10:59:07.710529300,0.023529300,0,0,0,0,1
'2026-07-31 10:59:07.710532250,0.023532250,0,0,0,0,0
'2026-07-31 10:59:07.710532300,0.023532300,0,0,0,1,0
'2026-07-31 10:59:07.710679300,0.023679300,0,0,0,0,1
'2026-07-31 10:59:07.710682250,0.023682250,0,0,0,0,0
'2026-07-31 10:59:07.710682300,0.023682300,0,0,0,1,0
'2026-07-31 10:59:07.710829250,0.023829250,0,0,0,1,1
'2026-07-31 10:59:07.710829300,0.023829300,0,0,0,0,1
'2026-07-31 10:59:07.710832250,0.023832250,0,0,0,1,0
'2026-07-31 10:59:07.710979250,0.023979250,0,0,0,0,1
'2026-07-31 10:59:07.710982250,0.023982250,0,0,0,1,0
'2026-07-31 10:59:07.711129250,0.024129250,0,0,0,0,1
'2026-07-31 10:59:07.711132250,0.024132250,0,0,0,1,0
'2026-07-31 10:59:07.711279250,0.024279250,0,0,0,0,1
'2026-07-31 10:59:07.711282250,0.024282250,0,0,0,1,0
'2026-07-31 10:59:07.711429250,0.024429250,0,0,0,0,1
'2026-07-31 10:59:07.711432250,0.024432250,0,0,0,1,0
'2026-07-31 10:59:07.711579250,0.024579250,0,0,0,0,1
'2026-07-31 10:59:07.711582250,0.024582250,0,0,0,1,0
'2026-07-31 10:59:07.711729250,0.024729250,0,0,0,0,1
'2026-07-31 10:59:07.711732250,0.024732250,0,0,0,1,0
'2026-07-31 10:59:07.711879250,0.024879250,0,0,0,0,1
'2026-07-31 10:59:07.711882250,0.024882250,0,0,0,1,0
'2026-07-31 10:59:07.712029250,0.025029250,0,0,0,0,1
'2026-07-31 10:59:07.712032250,0.025032250,0,0,0,1,0
'2026-07-31 10:59:07.712179250,0.025179250,0,0,0,0,1
'2026-07-31 10:59:07.712182250,0.025182250,0,0,0,1,0
'2026-07-31 10:59:07.712329250,0.025329250,0,0,0,0,1
'2026-07-31 10:59:07.712332250,0.025332250,0,0,0,1,0
'2026-07-31 10:59:07.712479250,0.025479250,0,0,0,0,1
'2026-07-31 10:59:07.712482250,0.025482250,0,0,0,1,0
'2026-07-31 10:59:07.712629250,0.025629250,0,0,0,0,1
'2026-07-31 10:59:07.712632250,0.025632250,0,0,0,1,0
'2026-07-31 10:59:07.712779250,0.025779250,0,0,0,0,1
'2026-07-31 10:59:07.712782250,0.025782250,0,0,0,1,0
'2026-07-31 10:59:07.712929250,0.025929250,0,0,0,0,1
'2026-07-31 10:59:07.712932250,0.025932250,0,0,0,1,0
'2026-07-31 10:59:07.713079250,0.026079250,0,0,0,0,1
'2026-07-31 10:59:07.713082250,0.026082250,0,0,0,1,0
'2026-07-31 10:59:07.713229250,0.026229250,0,0,0,0,1
'2026-07-31 10:59:07.713232250,0.026232250,0,0,0,1,0
'2026-07-31 10:59:07.713379250,0.026379250,0,0,0,0,1
'2026-07-31 10:59:07.713382250,0.026382250,0,0,0,1,0
'2026-07-31 10:59:07.713529250,0.026529250,0,0,0,0,1
'2026-07-31 10:59:07.713532250,0.026532250,0,0,0,1,0
'2026-07-31 10:59:07.713679250,0.026679250,0,0,0,0,1
'2026-07-31 10:59:07.713682250,0.026682250,0,0,0,1,0
'2026-07-31 10:59:07.713829250,0.026829250,0,0,0,0,1
'2026-07-31 10:59:07.713832250,0.026832250,0,0,0,1,0
'2026-07-31 10:59:07.713979250,0.026979250,0,0,0,0,1
'2026-07-31 10:59:07.713982250,0.026982250,0,0,0,1,0
'2026-07-31 10:59:07.714129250,0.027129250,0,0,0,0,1
'2026-07-31 10:59:07.714132250,0.027132250,0,0,0,1,0
'2026-07-31 10:59:07.714279250,0.027279250,0,0,0,0,1
'2026-07-31 10:59:07.714282250,0.027282250,0,0,0,1,0
'2026-07-31 10:59:07.714429250,0.027429250,0,0,0,0,1
'2026-07-31 10:59:07.714432250,0.027432250,0,0,0,1,0
'2026-07-31 10:59:07.714579250,0.027579250,0,0,0,0,1
'2026-07-31 10:59:07.714582250,0.027582250,0,0,0,1,0
'2026-07-31 10:59:07.714729250,0.027729250,0,0,0,0,1
'2026-07-31 10:59:07.714732250,0.027732250,0,0,0,1,0
'2026-07-31 10:59:07.714879250,0.027879250,0,0,0,0,1
'2026-07-31 10:59:07.714882250,0.027882250,0,0,0,1,0
'2026-07-31 10:59:07.715029250,0.028029250,0,0,0,0,1
'2026-07-31 10:59:07.715032250,0.028032250,0,0,0,1,0
'2026-07-31 10:59:07.715179250,0.028179250,0,0,0,0,1
'2026-07-31 10:59:07.715182250,0.028182250,0,0,0,1,0
'2026-07-31 10:59:07.715329250,0.028329250,0,0,0,0,1
'2026-07-31 10:59:07.715332250,0.028332250,0,0,0,1,0
'2026-07-31 10:59:07.715479250,0.028479250,0,0,0,0,1
'2026-07-31 10:59:07.715482250,0.028482250,0,0,0,1,0
'2026-07-31 10:59:07.715629250,0.028629250,0,0,0,0,1
'2026-07-31 10:59:07.715632250,0.028632250,0,0,0,1,0
'2026-07-31 10:59:07.715779250,0.028779250,0,0,0,0,1
'2026-07-31 10:59:07.715782250,0.028782250,0,0,0,1,0
'2026-07-31 10:59:07.715929250,0.028929250,0,0,0,0,1
'2026-07-31 10:59:07.715932250,0.028932250,0,0,0,1,0
'2026-07-31 10:59:07.716079250,0.029079250,0,0,0,0,1
'2026-07-31 10:59:07.716082250,0.029082250,0,0,0,1,0
'2026-07-31 10:59:07.716229250,0.029229250,0,0,0,0,1
'2026-07-31 10:59:07.716232250,0.029232250,0,0,0,1,0
'2026-07-31 10:59:07.716379250,0.029379250,0,0,0,0,1
'2026-07-31 10:59:07.716382250,0.029382250,0,0,0,1,0
'2026-07-31 10:59:07.716529250,0.029529250,0,0,0,0,1
'2026-07-31 10:59:07.716532250,0.029532250,0,0,0,1,0
'2026-07-31 10:59:07.716679250,0.029679250,0,0,0,0,1
'2026-07-31 10:59:07.716682250,0.029682250,0,0,0,1,0
'2026-07-31 10:59:07.716829250,0.029829250,0,0,0,0,1
'2026-07-31 10:59:07.716832250,0.029832250,0,0,0,1,0
'2026-07-31 10:59:07.716979250,0.029979250,0,0,0,0,1
'2026-07-31 10:59:07.716982250,0.029982250,0,0,0,1,0
'2026-07-31 10:59:07.717129250,0.030129250,0,0,0,0,1
'2026-07-31 10:59:07.717132250,0.030132250,0,0,0,1,0
'2026-07-31 10:59:07.717279250,0.030279250,0,0,0,0,1
'2026-07-31 10:59:07.717282200,0.030282200,0,0,0,0,0
'2026-07-31 10:59:07.717282250,0.030282250,0,0,0,1,0
'2026-07-31 10:59:07.717429250,0.030429250,0,0,0,0,1
'2026-07-31 10:59:07.717432200,0.030432200,0,0,0,0,0
'2026-07-31 10:59:07.717432250,0.030432250,0,0,0,1,0
'2026-07-31 10:59:07.717579250,0.030579250,0,0,0,0,1
'2026-07-31 10:59:07.717582200,0.030582200,0,0,0,0,0
'2026-07-31 10:59:07.717582250,0.030582250,0,0,0,1,0
'2026-07-31 10:59:07.717729250,0.030729250,0,0,0,0,1
'2026-07-31 10:59:07.717732200,0.030732200,0,0,0,0,0
'2026-07-31 10:59:07.717732250,0.030732250,0,0,0,1,0
'2026-07-31 10:59:07.717879250,0.030879250,0,0,0,0,1
'2026-07-31 10:59:07.717882200,0.030882200,0,0,0,0,0
'2026-07-31 10:59:07.717882250,0.030882250,0,0,0,1,0
'2026-07-31 10:59:07.718029250,0.031029250,0,0,0,0,1
'2026-07-31 10:59:07.718032200,0.031032200,0,0,0,0,0
'2026-07-31 10:59:07.718032250,0.031032250,0,0,0,1,0
'2026-07-31 10:59:07.718179250,0.031179250,0,0,0,0,1
'2026-07-31 10:59:07.718182200,0.031182200,0,0,0,0,0
'2026-07-31 10:59:07.718182250,0.031182250,0,0,0,1,0
'2026-07-31 10:59:07.718329250,0.031329250,0,0,0,0,1
'2026-07-31 10:59:07.718332200,0.031332200,0,0,0,0,0
'2026-07-31 10:59:07.718332250,0.031332250,0,0,0,1,0
'2026-07-31 10:59:07.718479250,0.031479250,0,0,0,0,1
'2026-07-31 10:59:07.718482200,0.031482200,0,0,0,0,0
'2026-07-31 10:59:07.718482250,0.031482250,0,0,0,1,0
'2026-07-31 10:59:07.718629250,0.031629250,0,0,0,0,1
'2026-07-31 10:59:07.718632200,0.031632200,0,0,0,0,0
'2026-07-31 10:59:07.718632250,0.031632250,0,0,0,1,0
'2026-07-31 10:59:07.718779250,0.031779250,0,0,0,0,1
'2026-07-31 10:59:07.718782200,0.031782200,0,0,0,0,0
'2026-07-31 10:59:07.718782250,0.031782250,0,0,0,1,0
'2026-07-31 10:59:07.718929250,0.031929250,0,0,0,0,1
'2026-07-31 10:59:07.718932200,0.031932200,0,0,0,0,0
'2026-07-31 10:59:07.718932250,0.031932250,0,0,0,1,0
'2026-07-31 10:59:07.719079250,0.032079250,0,0,0,0,1
'2026-07-31 10:59:07.719082200,0.032082200,0,0,0,0,0
'2026-07-31 10:59:07.719082250,0.032082250,0,0,0,1,0
'2026-07-31 10:59:07.719229250,0.032229250,0,0,0,0,1
'2026-07-31 10:59:07.719232200,0.032232200,0,0,0,0,0
'2026-07-31 10:59:07.719232250,0.032232250,0,0,0,1,0
'2026-07-31 10:59:07.719379250,0.032379250,0,0,0,0,1
'2026-07-31 10:59:07.719382200,0.032382200,0,0,0,0,0
'2026-07-31 10:59:07.719382250,0.032382250,0,0,0,1,0
'2026-07-31 10:59:07.719529250,0.032529250,0,0,0,0,1
'2026-07-31 10:59:07.719532200,0.032532200,0,0,0,0,0
'2026-07-31 10:59:07.719532250,0.032532250,0,0,0,1,0
'2026-07-31 10:59:07.719679250,0.032679250,0,0,0,0,1
'2026-07-31 10:59:07.719682200,0.032682200,0,0,0,0,0
'2026-07-31 10:59:07.719682250,0.032682250,0,0,0,1,0
'2026-07-31 10:59:07.719829250,0.032829250,0,0,0,0,1
'2026-07-31 10:59:07.719832200,0.032832200,0,0,0,0,0
'2026-07-31 10:59:07.719832250,0.032832250,0,0,0,1,0
'2026-07-31 10:59:07.719979250,0.032979250,0,0,0,0,1
'2026-07-31 10:59:07.719982200,0.032982200,0,0,0,0,0
'2026-07-31 10:59:07.719982250,0.032982250,0,0,0,1,0
'2026-07-31 10:59:07.720129250,0.033129250,0,0,0,0,1
'2026-07-31 10:59:07.720132200,0.033132200,0,0,0,0,0
'2026-07-31 10:59:07.720132250,0.033132250,0,0,0,1,0
'2026-07-31 10:59:07.720279250,0.033279250,0,0,0,0,1
'2026-07-31 10:59:07.720282200,0.033282200,0,0,0,0,0
'2026-07-31 10:59:07.720282250,0.033282250,0,0,0,1,0
'2026-07-31 10:59:07.720429250,0.033429250,0,0,0,0,1
'2026-07-31 10:59:07.720432200,0.033432200,0,0,0,0,0
'2026-07-31 10:59:07.720432250,0.033432250,0,0,0,1,0
'2026-07-31 10:59:07.720579250,0.033579250,0,0,0,0,1
'2026-07-31 10:59:07.720582200,0.033582200,0,0,0,0,0
'2026-07-31 10:59:07.720582250,0.033582250,0,0,0,1,0
'2026-07-31 10:59:07.720729250,0.033729250,0,0,0,0,1
'2026-07-31 10:59:07.720732200,0.033732200,0,0,0,0,0
'2026-07-31 10:59:07.720732250,0.033732250,0,0,0,1,0
'2026-07-31 10:59:07.720879250,0.033879250,0,0,0,0,1
'2026-07-31 10:59:07.720882200,0.033882200,0,0,0,0,0
'2026-07-31 10:59:07.720882250,0.033882250,0,0,0,1,0
'2026-07-31 10:59:07.721029250,0.034029250,0,0,0,0,1
'2026-07-31 10:59:07.721032200,0.034032200,0,0,0,0,0
'2026-07-31 10:59:07.721032250,0.034032250,0,0,0,1,0
'2026-07-31 10:59:07.721179200,0.034179200,0,0,0,1,1
'2026-07-31 10:59:07.721179250,0.034179250,0,0,0,0,1
'2026-07-31 10:59:07.721182200,0.034182200,0,0,0,0,0
'2026-07-31 10:59:07.721182250,0.034182250,0,0,0,1,0
'2026-07-31 10:59:07.721329200,0.034329200,0,0,0,0,1
'2026-07-31 10:59:07.721332200,0.034332200,0,0,0,1,0
'2026-07-31 10:59:07.721479200,0.034479200,0,0,0,0,1
'2026-07-31 10:59:07.721482200,0.034482200,0,0,0,1,0
'2026-07-31 10:59:07.721629200,0.034629200,0,0,0,0,1
'2026-07-31 10:59:07.721632200,0.034632200,0,0,0,1,0
'2026-07-31 10:59:07.721779200,0.034779200,0,0,0,0,1
'2026-07-31 10:59:07.721782200,0.034782200,0,0,0,1,0
'2026-07-31 10:59:07.721929200,0.034929200,0,0,0,0,1
'2026-07-31 10:59:07.721932200,0.034932200,0,0,0,1,0
'2026-07-31 10:59:07.722079200,0.035079200,0,0,0,0,1
'2026-07-31 10:59:07.722082200,0.035082200,0,0,0,1,0
'2026-07-31 10:59:07.722229200,0.035229200,0,0,0,0,1
'2026-07-31 10:59:07.722232200,0.035232200,0,0,0,1,0
'2026-07-31 10:59:07.722379200,0.035379200,0,0,0,0,1
'2026-07-31 10:59:07.722382200,0.035382200,0,0,0,1,0
'2026-07-31 10:59:07.722529200,0.035529200,0,0,0,0,1
'2026-07-31 10:59:07.722532200,0.035532200,0,0,0,1,0
'2026-07-31 10:59:07.722679200,0.035679200,0,0,0,0,1
'2026-07-31 10:59:07.722682200,0.035682200,0,0,0,1,0
'2026-07-31 10:59:07.722829200,0.035829200,0,0,0,0,1
'2026-07-31 10:59:07.722832200,0.035832200,0,0,0,1,0
'2026-07-31 10:59:07.722979200,0.035979200,0,0,0,0,1
'2026-07-31 10:59:07.722982200,0.035982200,0,0,0,1,0
'2026-07-31 10:59:07.723129200,0.036129200,0,0,0,0,1
'2026-07-31 10:59:07.723132200,0.036132200,0,0,0,1,0
'2026-07-31 10:59:07.723279200,0.036279200,0,0,0,0,1
'2026-07-31 10:59:07.723282200,0.036282200,0,0,0,1,0
'2026-07-31 10:59:07.723429200,0.036429200,0,0,0,0,1
'2026-07-31 10:59:07.723432200,0.036432200,0,0,0,1,0
'2026-07-31 10:59:07.723579200,0.036579200,0,0,0,0,1
'2026-07-31 10:59:07.723582200,0.036582200,0,0,0,1,0
'2026-07-31 10:59:07.723729200,0.036729200,0,0,0,0,1
'2026-07-31 10:59:07.723732200,0.036732200,0,0,0,1,0
'2026-07-31 10:59:07.723879200,0.036879200,0,0,0,0,1
'2026-07-31 10:59:07.723882200,0.036882200,0,0,0,1,0
'2026-07-31 10:59:07.724029200,0.037029200,0,0,0,0,1
'2026-07-31 10:59:07.724032200,0.037032200,0,0,0,1,0
'2026-07-31 10:59:07.724179200,0.037179200,0,0,0,0,1
'2026-07-31 10:59:07.724182200,0.037182200,0,0,0,1,0
'2026-07-31 10:59:07.724329200,0.037329200,0,0,0,0,1
'2026-07-31 10:59:07.724332200,0.037332200,0,0,0,1,0
'2026-07-31 10:59:07.724479200,0.037479200,0,0,0,0,1
'2026-07-31 10:59:07.724482200,0.037482200,0,0,0,1,0
'2026-07-31 10:59:07.724629200,0.037629200,0,0,0,0,1
'2026-07-31 10:59:07.724632200,0.037632200,0,0,0,1,0
'2026-07-31 10:59:07.724779200,0.037779200,0,0,0,0,1
'2026-07-31 10:59:07.724782200,0.037782200,0,0,0,1,0
'2026-07-31 10:59:07.724929200,0.037929200,0,0,0,0,1
'2026-07-31 10:59:07.724932200,0.037932200,0,0,0,1,0
'2026-07-31 10:59:07.725079200,0.038079200,0,0,0,0,1
'2026-07-31 10:59:07.725082200,0.038082200,0,0,0,1,0
'2026-07-31 10:59:07.725229200,0.038229200,0,0,0,0,1
'2026-07-31 10:59:07.725232200,0.038232200,0,0,0,1,0
'2026-07-31 10:59:07.725379200,0.038379200,0,0,0,0,1
'2026-07-31 10:59:07.725382200,0.038382200,0,0,0,1,0
'2026-07-31 10:59:07.725529200,0.038529200,0,0,0,0,1
'2026-07-31 10:59:07.725532200,0.038532200,0,0,0,1,0
'2026-07-31 10:59:07.725679200,0.038679200,0,0,0,0,1
'2026-07-31 10:59:07.725682200,0.038682200,0,0,0,1,0
'2026-07-31 10:59:07.725829200,0.038829200,0,0,0,0,1
'2026-07-31 10:59:07.725832200,0.038832200,0,0,0,1,0
'2026-07-31 10:59:07.725979200,0.038979200,0,0,0,0,1
'2026-07-31 10:59:07.725982200,0.038982200,0,0,0,1,0
'2026-07-31 10:59:07.726129200,0.039129200,0,0,0,0,1
'2026-07-31 10:59:07.726132200,0.039132200,0,0,0,1,0
'2026-07-31 10:59:07.726279200,0.039279200,0,0,0,0,1
'2026-07-31 10:59:07.726282200,0.039282200,0,0,0,1,0
'2026-07-31 10:59:07.726429200,0.039429200,0,0,0,0,1
'2026-07-31 10:59:07.726432200,0.039432200,0,0,0,1,0
'2026-07-31 10:59:07.726579200,0.039579200,0,0,0,0,1
'2026-07-31 10:59:07.726582200,0.039582200,0,0,0,1,0
'2026-07-31 10:59:07.726729200,0.039729200,0,0,0,0,1
'2026-07-31 10:59:07.726732200,0.039732200,0,0,0,1,0
'2026-07-31 10:59:07.726879200,0.039879200,0,0,0,0,1
'2026-07-31 10:59:07.726882200,0.039882200,0,0,0,1,0
'2026-07-31 10:59:07.727029200,0.040029200,0,0,0,0,1
'2026-07-31 10:59:07.727032200,0.040032200,0,0,0,1,0
'2026-07-31 10:59:07.727179200,0.040179200,0,0,0,0,1
'2026-07-31 10:59:07.727182200,0.040182200,0,0,0,1,0
'2026-07-31 10:59:07.727329200,0.040329200,0,0,0,0,1
'2026-07-31 10:59:07.727332200,0.040332200,0,0,0,1,0
'2026-07-31 10:59:07.727479200,0.040479200,0,0,0,0,1
'2026-07-31 10:59:07.727482200,0.040482200,0,0,0,1,0
'2026-07-31 10:59:07.727629200,0.040629200,0,0,0,0,1
'2026-07-31 10:59:07.727632150,0.040632150,0,0,0,0,0
'2026-07-31 10:59:07.727632200,0.040632200,0,0,0,1,0
'2026-07-31 10:59:07.727779200,0.040779200,0,0,0,0,1
'2026-07-31 10:59:07.727782150,0.040782150,0,0,0,0,0
'2026-07-31 10:59:07.727782200,0.040782200,0,0,0,1,0
'2026-07-31 10:59:07.727929200,0.040929200,0,0,0,0,1
'2026-07-31 10:59:07.727932150,0.040932150,0,0,0,0,0
'2026-07-31 10:59:07.727932200,0.040932200,0,0,0,1,0
'2026-07-31 10:59:07.728079200,0.041079200,0,0,0,0,1
'2026-07-31 10:59:07.728082150,0.041082150,0,0,0,0,0
'2026-07-31 10:59:07.728082200,0.041082200,0,0,0,1,0
'2026-07-31 10:59:07.728229200,0.041229200,0,0,0,0,1
'2026-07-31 10:59:07.728232150,0.041232150,0,0,0,0,0
'2026-07-31 10:59:07.728232200,0.041232200,0,0,0,1,0
'2026-07-31 10:59:07.728379200,0.041379200,0,0,0,0,1
'2026-07-31 10:59:07.728382150,0.041382150,0,0,0,0,0
'2026-07-31 10:59:07.728382200,0.041382200,0,0,0,1,0
'2026-07-31 10:59:07.728529200,0.041529200,0,0,0,0,1
'2026-07-31 10:59:07.728532150,0.041532150,0,0,0,0,0
'2026-07-31 10:59:07.728532200,0.041532200,0,0,0,1,0
'2026-07-31 10:59:07.728679200,0.041679200,0,0,0,0,1
'2026-07-31 10:59:07.728682150,0.041682150,0,0,0,0,0
'2026-07-31 10:59:07.728682200,0.041682200,0,0,0,1,0
'2026-07-31 10:59:07.728829200,0.041829200,0,0,0,0,1
'2026-07-31 10:59:07.728832150,0.041832150,0,0,0,0,0
'2026-07-31 10:59:07.728832200,0.041832200,0,0,0,1,0
'2026-07-31 10:59:07.728979200,0.041979200,0,0,0,0,1
'2026-07-31 10:59:07.728982150,0.041982150,0,0,0,0,0
'2026-07-31 10:59:07.728982200,0.041982200,0,0,0,1,0
'2026-07-31 10:59:07.729129200,0.042129200,0,0,0,0,1
'2026-07-31 10:59:07.729132150,0.042132150,0,0,0,0,0
'2026-07-31 10:59:07.729132200,0.042132200,0,0,0,1,0
'2026-07-31 10:59:07.729279200,0.042279200,0,0,0,0,1
'2026-07-31 10:59:07.729282150,0.042282150,0,0,0,0,0
'2026-07-31 10:59:07.729282200,0.042282200,0,0,0,1,0
'2026-07-31 10:59:07.729429200,0.042429200,0,0,0,0,1
'2026-07-31 10:59:07.729432150,0.042432150,0,0,0,0,0
'2026-07-31 10:59:07.729432200,0.042432200,0,0,0,1,0
'2026-07-31 10:59:07.729579200,0.042579200,0,0,0,0,1
'2026-07-31 10:59:07.729582150,0.042582150,0,0,0,0,0
'2026-07-31 10:59:07.729582200,0.042582200,0,0,0,1,0
'2026-07-31 10:59:07.729729200,0.042729200,0,0,0,0,1
'2026-07-31 10:59:07.729732150,0.042732150,0,0,0,0,0
'2026-07-31 10:59:07.729732200,0.042732200,0,0,0,1,0
'2026-07-31 10:59:07.729879200,0.042879200,0,0,0,0,1
'2026-07-31 10:59:07.729882150,0.042882150,0,0,0,0,0
'2026-07-31 10:59:07.729882200,0.042882200,0,0,0,1,0
'2026-07-31 10:59:07.730029200,0.043029200,0,0,0,0,1
'2026-07-31 10:59:07.730032150,0.043032150,0,0,0,0,0
'2026-07-31 10:59:07.730032200,0.043032200,0,0,0,1,0
'2026-07-31 10:59:07.730179200,0.043179200,0,0,0,0,1
'2026-07-31 10:59:07.730182150,0.043182150,0,0,0,0,0
'2026-07-31 10:59:07.730182200,0.043182200,0,0,0,1,0
'2026-07-31 10:59:07.730329200,0.043329200,0,0,0,0,1
'2026-07-31 10:59:07.730332150,0.043332150,0,0,0,0,0
'2026-07-31 10:59:07.730332200,0.043332200,0,0,0,1,0
'2026-07-31 10:59:07.730479200,0.043479200,0,0,0,0,1
'2026-07-31 10:59:07.730482150,0.043482150,0,0,0,0,0
'2026-07-31 10:59:07.730482200,0.043482200,0,0,0,1,0
'2026-07-31 10:59:07.730629200,0.043629200,0,0,0,0,1
'2026-07-31 10:59:07.730632150,0.043632150,0,0,0,0,0
'2026-07-31 10:59:07.730632200,0.043632200,0,0,0,1,0
'2026-07-31 10:59:07.730779200,0.043779200,0,0,0,0,1
'2026-07-31 10:59:07.730782150,0.043782150,0,0,0,0,0
'2026-07-31 10:59:07.730782200,0.043782200,0,0,0,1,0
'2026-07-31 10:59:07.730929200,0.043929200,0,0,0,0,1
'2026-07-31 10:59:07.730932150,0.043932150,0,0,0,0,0
'2026-07-31 10:59:07.730932200,0.043932200,0,0,0,1,0
'2026-07-31 10:59:07.731079200,0.044079200,0,0,0,0,1
'2026-07-31 10:59:07.731082150,0.044082150,0,0,0,0,0
'2026-07-31 10:59:07.731082200,0.044082200,0,0,0,1,0
'2026-07-31 10:59:07.731229200,0.044229200,0,0,0,0,1
'2026-07-31 10:59:07.731232150,0.044232150,0,0,0,0,0
'2026-07-31 10:59:07.731232200,0.044232200,0,0,0,1,0
'2026-07-31 10:59:07.731379200,0.044379200,0,0,0,0,1
'2026-07-31 10:59:07.731382150,0.044382150,0,0,0,0,0
'2026-07-31 10:59:07.731382200,0.044382200,0,0,0,1,0
'2026-07-31 10:59:07.731529200,0.044529200,0,0,0,0,1
'2026-07-31 10:59:07.731532150,0.044532150,0,0,0,0,0
'2026-07-31 10:59:07.731532200,0.044532200,0,0,0,1,0
'2026-07-31 10:59:07.731679150,0.044679150,0,0,0,0,1
'2026-07-31 10:59:07.731682150,0.044682150,0,0,0,1,0
'2026-07-31 10:59:07.731829150,0.044829150,0,0,0,0,1
'2026-07-31 10:59:07.731832150,0.044832150,0,0,0,1,0
'2026-07-31 10:59:07.731979150,0.044979150,0,0,0,0,1
'2026-07-31 10:59:07.731982150,0.044982150,0,0,0,1,0
'2026-07-31 10:59:07.732129150,0.045129150,0,0,0,0,1
'2026-07-31 10:59:07.732132150,0.045132150,0,0,0,1,0
'2026-07-31 10:59:07.732279150,0.045279150,0,0,0,0,1
'2026-07-31 10:59:07.732282150,0.045282150,0,0,0,1,0
'2026-07-31 10:59:07.732429150,0.045429150,0,0,0,0,1
'2026-07-31 10:59:07.732432150,0.045432150,0,0,0,1,0
'2026-07-31 10:59:07.732579150,0.045579150,0,0,0,0,1
'2026-07-31 10:59:07.732582150,0.045582150,0,0,0,1,0
'2026-07-31 10:59:07.732729150,0.045729150,0,0,0,0,1
'2026-07-31 10:59:07.732732150,0.045732150,0,0,0,1,0
'2026-07-31 10:59:07.732879150,0.045879150,0,0,0,0,1
'2026-07-31 10:59:07.732882150,0.045882150,0,0,0,1,0
'2026-07-31 10:59:07.733029150,0.046029150,0,0,0,0,1
'2026-07-31 10:59:07.733032150,0.046032150,0,0,0,1,0
'2026-07-31 10:59:07.733179150,0.046179150,0,0,0,0,1
'2026-07-31 10:59:07.733182150,0.046182150,0,0,0,1,0
'2026-07-31 10:59:07.733329150,0.046329150,0,0,0,0,1
'2026-07-31 10:59:07.733332150,0.046332150,0,0,0,1,0
'2026-07-31 10:59:07.733479150,0.046479150,0,0,0,0,1
'2026-07-31 10:59:07.733482150,0.046482150,0,0,0,1,0
'2026-07-31 10:59:07.733629150,0.046629150,0,0,0,0,1
'2026-07-31 10:59:07.733632150,0.046632150,0,0,0,1,0
'2026-07-31 10:59:07.733779150,0.046779150,0,0,0,0,1
'2026-07-31 10:59:07.733782150,0.046782150,0,0,0,1,0
'2026-07-31 10:59:07.733929150,0.046929150,0,0,0,0,1
'2026-07-31 10:59:07.733932150,0.046932150,0,0,0,1,0
'2026-07-31 10:59:07.734079150,0.047079150,0,0,0,0,1
'2026-07-31 10:59:07.734082150,0.047082150,0,0,0,1,0
'2026-07-31 10:59:07.734229150,0.047229150,0,0,0,0,1
'2026-07-31 10:59:07.734232150,0.047232150,0,0,0,1,0
'2026-07-31 10:59:07.734379150,0.047379150,0,0,0,0,1
'2026-07-31 10:59:07.734382150,0.047382150,0,0,0,1,0
'2026-07-31 10:59:07.734529150,0.047529150,0,0,0,0,1
'2026-07-31 10:59:07.734532150,0.047532150,0,0,0,1,0
'2026-07-31 10:59:07.734679150,0.047679150,0,0,0,0,1
'2026-07-31 10:59:07.734682150,0.047682150,0,0,0,1,0
'2026-07-31 10:59:07.734829150,0.047829150,0,0,0,0,1
'2026-07-31 10:59:07.734832150,0.047832150,0,0,0,1,0
'2026-07-31 10:59:07.734979150,0.047979150,0,0,0,0,1
'2026-07-31 10:59:07.734982150,0.047982150,0,0,0,1,0
'2026-07-31 10:59:07.735129150,0.048129150,0,0,0,0,1
'2026-07-31 10:59:07.735132150,0.048132150,0,0,0,1,0
'2026-07-31 10:59:07.735279150,0.048279150,0,0,0,0,1
'2026-07-31 10:59:07.735282150,0.048282150,0,0,0,1,0
'2026-07-31 10:59:07.735429150,0.048429150,0,0,0,0,1
'2026-07-31 10:59:07.735432150,0.048432150,0,0,0,1,0
'2026-07-31 10:59:07.735579150,0.048579150,0,0,0,0,1
'2026-07-31 10:59:07.735582150,0.048582150,0,0,0,1,0
'2026-07-31 10:59:07.735729150,0.048729150,0,0,0,0,1
'2026-07-31 10:59:07.735732150,0.048732150,0,0,0,1,0
'2026-07-31 10:59:07.735879150,0.048879150,0,0,0,0,1
'2026-07-31 10:59:07.735882150,0.048882150,0,0,0,1,0
'2026-07-31 10:59:07.736029150,0.049029150,0,0,0,0,1
'2026-07-31 10:59:07.736032150,0.049032150,0,0,0,1,0
'2026-07-31 10:59:07.736179150,0.049179150,0,0,0,0,1
'2026-07-31 10:59:07.736182150,0.049182150,0,0,0,1,0
'2026-07-31 10:59:07.736329150,0.049329150,0,0,0,0,1
'2026-07-31 10:59:07.736332150,0.049332150,0,0,0,1,0
'2026-07-31 10:59:07.736479150,0.049479150,0,0,0,0,1
'2026-07-31 10:59:07.736482150,0.049482150,0,0,0,1,0
'2026-07-31 10:59:07.736629150,0.049629150,0,0,0,0,1
