; CSV, generated by atk_libsigrok4 1.0.0 on 2026-08-05 17:53:45
; Channels (8/16)
; ChannelsType: 255
; Sample rate: 100 MHz
; Sample count: 47.683716 M
; Sampling time: 2026-08-05 17:53:30.124
SystemTime, Time(s), roic_reset_p1, sync_p1             , aclk_p1, dout_n_A1, dclk_n_A1, dclk_p_A1, spi_sdo_p1, dout_p_A1
'2026-08-05 17:53:30.428126670,0.235126670,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428126740,0.235126740,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428126780,0.235126780,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428126920,0.235126920,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428126970,0.235126970,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428127050,0.235127050,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428127080,0.235127080,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428127180,0.235127180,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428127260,0.235127260,0,1,0,1,0,1,0,0
'2026-08-05 17:53:30.428128380,0.235128380,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428128390,0.235128390,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428128800,0.235128800,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428128810,0.235128810,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428128860,0.235128860,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428128880,0.235128880,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428129020,0.235129020,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428129040,0.235129040,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428129070,0.235129070,0,1,0,1,0,1,0,0
'2026-08-05 17:53:30.428130190,0.235130190,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428130200,0.235130200,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428130380,0.235130380,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428130390,0.235130390,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428130460,0.235130460,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428130500,0.235130500,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428130540,0.235130540,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428130570,0.235130570,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428130580,0.235130580,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428130610,0.235130610,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428130620,0.235130620,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428130650,0.235130650,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428130670,0.235130670,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428130770,0.235130770,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428130780,0.235130780,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428130800,0.235130800,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428130880,0.235130880,0,1,0,1,0,1,0,0
'2026-08-05 17:53:30.428132000,0.235132000,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428132670,0.235132670,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428132690,0.235132690,0,1,0,1,0,1,0,0
'2026-08-05 17:53:30.428133810,0.235133810,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428133940,0.235133940,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428133970,0.235133970,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428133980,0.235133980,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428134010,0.235134010,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428134020,0.235134020,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428134170,0.235134170,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428134180,0.235134180,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428134210,0.235134210,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428134220,0.235134220,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428134250,0.235134250,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428134260,0.235134260,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428134330,0.235134330,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428134340,0.235134340,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428134360,0.235134360,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428134380,0.235134380,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428134450,0.235134450,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428134460,0.235134460,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428134500,0.235134500,0,1,0,1,0,1,0,0
'2026-08-05 17:53:30.428135620,0.235135620,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428135630,0.235135630,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428135670,0.235135670,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428135730,0.235135730,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428135740,0.235135740,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428135810,0.235135810,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428135820,0.235135820,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428135830,0.235135830,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428135840,0.235135840,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428135850,0.235135850,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428136070,0.235136070,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428136080,0.235136080,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428136100,0.235136100,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428136130,0.235136130,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428136140,0.235136140,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428136170,0.235136170,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428136180,0.235136180,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428136310,0.235136310,0,1,0,1,0,1,0,0
'2026-08-05 17:53:30.428137430,0.235137430,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428137440,0.235137440,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428137500,0.235137500,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428137540,0.235137540,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428137620,0.235137620,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428137640,0.235137640,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428137820,0.235137820,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428137900,0.235137900,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428137940,0.235137940,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428138010,0.235138010,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428138060,0.235138060,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428138120,0.235138120,0,1,0,1,0,1,0,0
'2026-08-05 17:53:30.428139240,0.235139240,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428139250,0.235139250,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428139390,0.235139390,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428139410,0.235139410,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428139420,0.235139420,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428139440,0.235139440,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428139480,0.235139480,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428139890,0.235139890,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428139900,0.235139900,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428139920,0.235139920,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428139930,0.235139930,0,1,0,1,0,1,0,0
'2026-08-05 17:53:30.428141050,0.235141050,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428141060,0.235141060,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428141140,0.235141140,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428141550,0.235141550,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428141580,0.235141580,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428141590,0.235141590,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428141740,0.235141740,0,1,0,1,0,1,0,0
'2026-08-05 17:53:30.428142860,0.235142860,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428143000,0.235143000,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428143010,0.235143010,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428143020,0.235143020,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428143030,0.235143030,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428143070,0.235143070,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428143090,0.235143090,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428143110,0.235143110,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428143120,0.235143120,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428143420,0.235143420,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428143440,0.235143440,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428143500,0.235143500,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428143510,0.235143510,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428143530,0.235143530,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428143550,0.235143550,0,1,0,1,0,1,0,0
'2026-08-05 17:53:30.428144670,0.235144670,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428144680,0.235144680,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428144700,0.235144700,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428144720,0.235144720,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428144740,0.235144740,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428144750,0.235144750,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428144800,0.235144800,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428144850,0.235144850,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428144860,0.235144860,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428144880,0.235144880,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428144940,0.235144940,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428144970,0.235144970,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428145000,0.235145000,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428145010,0.235145010,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428145020,0.235145020,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428145040,0.235145040,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428145070,0.235145070,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428145080,0.235145080,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428145100,0.235145100,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428145120,0.235145120,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428145160,0.235145160,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428145170,0.235145170,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428145180,0.235145180,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428145200,0.235145200,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428145210,0.235145210,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428145360,0.235145360,0,1,0,1,0,1,0,0
'2026-08-05 17:53:30.428146480,0.235146480,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428146490,0.235146490,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428146560,0.235146560,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428146630,0.235146630,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428146680,0.235146680,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428146740,0.235146740,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428146800,0.235146800,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428146890,0.235146890,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428146930,0.235146930,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428147010,0.235147010,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428147020,0.235147020,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428147040,0.235147040,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428147100,0.235147100,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428147160,0.235147160,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428147170,0.235147170,0,1,0,1,0,1,0,0
'2026-08-05 17:53:30.428148290,0.235148290,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428148300,0.235148300,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428148340,0.235148340,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428148410,0.235148410,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428148440,0.235148440,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428148520,0.235148520,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428148540,0.235148540,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428148850,0.235148850,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428148860,0.235148860,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428148880,0.235148880,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428148940,0.235148940,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428148970,0.235148970,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428148980,0.235148980,0,1,0,1,0,1,0,0
'2026-08-05 17:53:30.428150100,0.235150100,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428150110,0.235150110,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428150140,0.235150140,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428150790,0.235150790,0,1,0,1,0,1,0,0
'2026-08-05 17:53:30.428151910,0.235151910,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428152600,0.235152600,0,1,0,1,0,1,0,0
'2026-08-05 17:53:30.428153720,0.235153720,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428153730,0.235153730,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428153760,0.235153760,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428154410,0.235154410,0,1,0,1,0,1,0,0
'2026-08-05 17:53:30.428155530,0.235155530,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428155540,0.235155540,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428155550,0.235155550,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428155730,0.235155730,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428155750,0.235155750,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428155770,0.235155770,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428155780,0.235155780,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428156220,0.235156220,0,1,0,1,0,1,0,0
'2026-08-05 17:53:30.428157340,0.235157340,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428157350,0.235157350,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428157380,0.235157380,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428158030,0.235158030,0,1,0,1,0,1,0,0
'2026-08-05 17:53:30.428159150,0.235159150,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428159840,0.235159840,0,1,0,1,0,1,0,0
'2026-08-05 17:53:30.428160960,0.235160960,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428160970,0.235160970,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428160990,0.235160990,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428161650,0.235161650,0,1,0,1,0,1,0,0
'2026-08-05 17:53:30.428162770,0.235162770,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428163460,0.235163460,0,1,0,1,0,1,0,0
'2026-08-05 17:53:30.428164580,0.235164580,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428164730,0.235164730,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428164740,0.235164740,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428165270,0.235165270,0,1,0,1,0,1,0,0
'2026-08-05 17:53:30.428166390,0.235166390,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428167080,0.235167080,0,1,0,1,0,1,0,0
'2026-08-05 17:53:30.428168200,0.235168200,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428168810,0.235168810,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428168860,0.235168860,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428168890,0.235168890,0,1,0,1,0,1,0,0
'2026-08-05 17:53:30.428170010,0.235170010,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428170700,0.235170700,0,1,0,1,0,1,0,0
'2026-08-05 17:53:30.428171820,0.235171820,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428172260,0.235172260,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428172300,0.235172300,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428172380,0.235172380,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428172390,0.235172390,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428172510,0.235172510,0,1,0,1,0,1,0,0
'2026-08-05 17:53:30.428173630,0.235173630,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428173720,0.235173720,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428173750,0.235173750,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428173860,0.235173860,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428173910,0.235173910,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428174080,0.235174080,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428174100,0.235174100,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428174320,0.235174320,0,1,0,1,0,1,0,0
'2026-08-05 17:53:30.428191020,0.235191020,0,1,0,1,0,1,0,1
'2026-08-05 17:53:30.428191030,0.235191030,0,1,0,1,0,1,0,0
'2026-08-05 17:53:30.428205770,0.235205770,0,0,0,1,1,1,0,1
'2026-08-05 17:53:30.428205780,0.235205780,0,0,0,1,0,1,0,0
'2026-08-05 17:53:30.428205790,0.235205790,0,0,1,1,0,1,0,0
'2026-08-05 17:53:30.428205800,0.235205800,0,0,0,1,0,1,0,1
'2026-08-05 17:53:30.428205810,0.235205810,0,0,1,0,0,0,0,0
'2026-08-05 17:53:30.428205820,0.235205820,0,0,0,1,0,1,0,1
'2026-08-05 17:53:30.428205830,0.235205830,0,0,1,1,0,1,0,0
'2026-08-05 17:53:30.428205840,0.235205840,0,0,0,1,0,1,0,1
'2026-08-05 17:53:30.428205850,0.235205850,0,0,1,1,0,1,0,0
'2026-08-05 17:53:30.428205860,0.235205860,0,0,0,1,1,1,0,1
'2026-08-05 17:53:30.428205870,0.235205870,0,0,1,1,0,1,0,0
'2026-08-05 17:53:30.428205880,0.235205880,0,0,0,1,1,1,0,1
'2026-08-05 17:53:30.428205890,0.235205890,0,0,1,1,0,1,0,0
'2026-08-05 17:53:30.428205900,0.235205900,0,0,0,1,1,1,0,1
'2026-08-05 17:53:30.428205910,0.235205910,0,0,1,1,0,1,0,0
'2026-08-05 17:53:30.428205920,0.235205920,0,0,0,1,0,1,0,1
'2026-08-05 17:53:30.428205930,0.235205930,0,0,1,1,0,1,0,0
'2026-08-05 17:53:30.428205940,0.235205940,0,0,0,1,0,1,0,1
'2026-08-05 17:53:30.428205950,0.235205950,0,0,1,1,0,1,0,0
'2026-08-05 17:53:30.428205960,0.235205960,0,0,0,1,0,1,0,1
'2026-08-05 17:53:30.428205970,0.235205970,0,0,0,1,0,1,0,0
'2026-08-05 17:53:30.428205980,0.235205980,0,0,0,1,1,1,0,0
'2026-08-05 17:53:30.428205990,0.235205990,0,1,0,1,0,0,0,0
'2026-08-05 17:53:30.428206000,0.235206000,0,1,0,0,0,0,0,0
'2026-08-05 17:53:30.428206010,0.235206010,0,1,0,1,0,0,0,0
'2026-08-05 17:53:30.428206020,0.235206020,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428206090,0.235206090,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428206130,0.235206130,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428206230,0.235206230,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428206240,0.235206240,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428206670,0.235206670,0,1,0,1,0,1,0,0
'2026-08-05 17:53:30.428207790,0.235207790,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428208480,0.235208480,0,1,0,1,0,1,0,0
'2026-08-05 17:53:30.428209600,0.235209600,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428210290,0.235210290,0,1,0,1,0,1,0,0
'2026-08-05 17:53:30.428211410,0.235211410,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428212100,0.235212100,0,1,0,1,0,1,0,0
'2026-08-05 17:53:30.428213220,0.235213220,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428213910,0.235213910,0,1,0,1,0,1,0,0
'2026-08-05 17:53:30.428215030,0.235215030,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428215650,0.235215650,0,1,0,1,1,0,0,0
'2026-08-05 17:53:30.428215660,0.235215660,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428215720,0.235215720,0,1,0,1,0,1,0,0
'2026-08-05 17:53:30.428216840,0.235216840,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428217530,0.235217530,0,1,0,1,0,1,0,0
'2026-08-05 17:53:30.428218650,0.235218650,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428219340,0.235219340,0,1,0,1,0,1,0,0
'2026-08-05 17:53:30.428220460,0.235220460,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428221150,0.235221150,0,1,0,1,0,1,0,0
'2026-08-05 17:53:30.428222270,0.235222270,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428222960,0.235222960,0,1,0,1,0,1,0,0
'2026-08-05 17:53:30.428224080,0.235224080,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428224770,0.235224770,0,1,0,1,0,1,0,0
'2026-08-05 17:53:30.428225590,0.235225590,0,1,0,1,0,1,0,1
'2026-08-05 17:53:30.428225610,0.235225610,0,1,0,1,0,1,0,0
'2026-08-05 17:53:30.428225900,0.235225900,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428226580,0.235226580,0,1,0,1,0,1,0,0
'2026-08-05 17:53:30.428227710,0.235227710,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428228390,0.235228390,0,1,0,1,0,1,0,0
'2026-08-05 17:53:30.428229520,0.235229520,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428230200,0.235230200,0,1,0,1,0,1,0,0
'2026-08-05 17:53:30.428231320,0.235231320,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428232010,0.235232010,0,1,0,1,0,1,0,0
'2026-08-05 17:53:30.428233140,0.235233140,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428233820,0.235233820,0,1,0,1,0,1,0,0
'2026-08-05 17:53:30.428234950,0.235234950,0,1,0,1,0,0,0,0
'2026-08-05 17:53:30.428234980,0.235234980,0,1,0,1,0,1,0,0
'2026-08-05 17:53:30.428234990,0.235234990,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428235630,0.235235630,0,1,0,1,0,1,0,0
'2026-08-05 17:53:30.428236760,0.235236760,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428237440,0.235237440,0,1,0,1,0,1,0,0
'2026-08-05 17:53:30.428238570,0.235238570,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428239250,0.235239250,0,1,0,1,0,1,0,0
'2026-08-05 17:53:30.428240380,0.235240380,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428241060,0.235241060,0,1,0,1,0,1,0,0
'2026-08-05 17:53:30.428242190,0.235242190,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428242870,0.235242870,0,1,0,1,0,1,0,0
'2026-08-05 17:53:30.428244000,0.235244000,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428244680,0.235244680,0,1,0,1,0,1,0,0
'2026-08-05 17:53:30.428245810,0.235245810,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428246490,0.235246490,0,1,0,1,0,1,0,0
'2026-08-05 17:53:30.428247620,0.235247620,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428248300,0.235248300,0,1,0,1,0,1,0,0
'2026-08-05 17:53:30.428249430,0.235249430,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428250110,0.235250110,0,1,0,1,0,1,0,0
'2026-08-05 17:53:30.428251240,0.235251240,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428251920,0.235251920,0,1,0,1,0,1,0,0
'2026-08-05 17:53:30.428253050,0.235253050,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428253730,0.235253730,0,1,0,1,0,1,0,0
'2026-08-05 17:53:30.428254860,0.235254860,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428255540,0.235255540,0,1,0,1,0,1,0,0
'2026-08-05 17:53:30.428256670,0.235256670,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428257350,0.235257350,0,1,0,1,0,1,0,0
'2026-08-05 17:53:30.428258480,0.235258480,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428259160,0.235259160,0,1,0,1,0,1,0,0
'2026-08-05 17:53:30.428260290,0.235260290,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428260970,0.235260970,0,1,0,1,0,1,0,0
'2026-08-05 17:53:30.428262100,0.235262100,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428262780,0.235262780,0,1,0,1,0,1,0,0
'2026-08-05 17:53:30.428263910,0.235263910,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428264590,0.235264590,0,1,0,1,0,1,0,0
'2026-08-05 17:53:30.428265720,0.235265720,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428266400,0.235266400,0,1,0,1,0,1,0,0
'2026-08-05 17:53:30.428267530,0.235267530,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428268210,0.235268210,0,1,0,1,0,1,0,0
'2026-08-05 17:53:30.428269340,0.235269340,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428270020,0.235270020,0,1,0,1,0,1,0,0
'2026-08-05 17:53:30.428271150,0.235271150,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428271830,0.235271830,0,1,0,1,0,1,0,0
'2026-08-05 17:53:30.428272960,0.235272960,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428273640,0.235273640,0,1,0,1,0,1,0,0
'2026-08-05 17:53:30.428274770,0.235274770,0,1,0,1,1,1,0,0
'2026-08-05 17:53:30.428275450,0.235275450,0,1,0,1,0,1,0,0
